Question ID	Question Text	Section	Group	Question Join Key	Campaign	Cell	Key	Question Updated
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	Carbon Assessment for LEAD H1_87	Carbon Assessment for LEAD H1	i87	87	# of round trips between 3 - 6 hours (Bus)
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	City of Fort Collins (rev2)_87	City of Fort Collins (rev2)	i92	87	# of round trips between 3 - 6 hours (Bus)
10055	Excluding business travel, what kind of long distance trips did your household take in the last 12 months?	Transportation	Personal Trips	New Belgium Brewery Sustainability Survey_87	New Belgium Brewery Sustainability Survey	i102	87	Excluding business travel, what kind of long distance trips did your household take in 2015?
10055	Excluding business travel, what kind of long distance trips did your household take in the last 12 months?	Transportation	Personal Trips	Odell Sustainability Survey_87	Odell Sustainability Survey	i99	87	Excluding business travel, what kind of long distance trips did your household take in 2015?
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	2015 VEIC Carbon Survey_88	2015 VEIC Carbon Survey	i88	88	# of round trips between 3 - 6 hours (Bus)
10129	What percentage of your fuel is biodiesel?	Transportation	Commuting Personal Vehicle	2016 Ben & Jerry's Household Carbon Survey_88	2016 Ben & Jerry's Household Carbon Survey	i88	88	What percentage of your fuel is biodiesel? (Commuting Vehicle)
10022	*Including the driver*, on average how many people were in the vehicle?	Transportation	Commuting Personal Vehicle	2016 Middlebury College Household Sustainability Survey_88	2016 Middlebury College Household Sustainability Survey	i88	88	Including the driver, on average how many people were in the vehicle?
10019	# of round trips more than 6 hours	Transportation	Bus Trips	Carbon Assessment for LEAD H1_88	Carbon Assessment for LEAD H1	i88	88	# of round trips more than 6 hours (Bus)
10019	# of round trips more than 6 hours	Transportation	Bus Trips	City of Fort Collins (rev2)_88	City of Fort Collins (rev2)	i93	88	# of round trips more than 6 hours (Bus)
10014	# of round trips between 1 - 3 hours	Transportation	Plane Trips	New Belgium Brewery Sustainability Survey_88	New Belgium Brewery Sustainability Survey	i103	88	# of round trips between 1 - 3 hours (Plane)
10014	# of round trips between 1 - 3 hours	Transportation	Plane Trips	Odell Sustainability Survey_88	Odell Sustainability Survey	i100	88	# of round trips between 1 - 3 hours (Plane)
10019	# of round trips more than 6 hours	Transportation	Bus Trips	2015 VEIC Carbon Survey_89	2015 VEIC Carbon Survey	i89	89	# of round trips more than 6 hours (Bus)
10037	Approximately what percent of your commute relies only on your battery?	Transportation	Commuting Personal Vehicle	2016 Ben & Jerry's Household Carbon Survey_89	2016 Ben & Jerry's Household Carbon Survey	i89	89	Approximately what percent of your commute relies only on your battery?
10129	What percentage of your fuel is biodiesel?	Transportation	Commuting Personal Vehicle	2016 Middlebury College Household Sustainability Survey_89	2016 Middlebury College Household Sustainability Survey	i89	89	What percentage of your fuel is biodiesel? (Commuting Vehicle)
10049	Did you purchase any carbon offsets in 2015?	Extras	Offsets	Carbon Assessment for LEAD H1_89	Carbon Assessment for LEAD H1	i89	89	Did you purchase any carbon offsets in 2015?
10017	# of round trips between 3 - 6 hours	Transportation	Plane Trips	New Belgium Brewery Sustainability Survey_89	New Belgium Brewery Sustainability Survey	i104	89	# of round trips between 3 - 6 hours (Plane)
10017	# of round trips between 3 - 6 hours	Transportation	Plane Trips	Odell Sustainability Survey_89	Odell Sustainability Survey	i101	89	# of round trips between 3 - 6 hours (Plane)
10049	Did you purchase any carbon offsets in 2015?	Extras	Offsets	2015 VEIC Carbon Survey_90	2015 VEIC Carbon Survey	i90	90	Did you purchase any carbon offsets in 2015?
10127	What percent of your commuting vehicle's charging is on your household bill?	Transportation	Commuting Personal Vehicle	2016 Ben & Jerry's Household Carbon Survey_90	2016 Ben & Jerry's Household Carbon Survey	i90	90	What percent of your commuting vehicle's charging is on your household bill?
10037	Approximately what percent of your commute relies only on your battery?	Transportation	Commuting Personal Vehicle	2016 Middlebury College Household Sustainability Survey_90	2016 Middlebury College Household Sustainability Survey	i90	90	Approximately what percent of your commute relies only on your battery?
10081	If you bought carbon offsets in 2015, enter the number of tons here.	Extras	Offsets	Carbon Assessment for LEAD H1_90	Carbon Assessment for LEAD H1	i90	90	If you bought carbon offsets in 2015, enter the number of tons here.
10020	# of round trips more than 6 hours	Transportation	Plane Trips	New Belgium Brewery Sustainability Survey_90	New Belgium Brewery Sustainability Survey	i105	90	# of round trips more than 6 hours (Plane)
10020	# of round trips more than 6 hours	Transportation	Plane Trips	Odell Sustainability Survey_90	Odell Sustainability Survey	i102	90	# of round trips more than 6 hours (Plane)
10081	If you bought carbon offsets in 2015, enter the number of tons here.	Extras	Offsets	2015 VEIC Carbon Survey_91	2015 VEIC Carbon Survey	i91	91	If you bought carbon offsets in 2015, enter the number of tons here.
10055	Excluding business travel, what kind of long distance trips did your household take in 2015? Note: If you took a road trip please include the vehicle and/or miles in the earlier Personal Vehicle section	Transportation	Personal Trips	2016 Ben & Jerry's Household Carbon Survey_91	2016 Ben & Jerry's Household Carbon Survey	i91	91	Excluding business travel, what kind of long distance trips did your household take in 2015?
10127	What percent of your commuting vehicle's charging is on your household bill?	Transportation	Commuting Personal Vehicle	2016 Middlebury College Household Sustainability Survey_91	2016 Middlebury College Household Sustainability Survey	i91	91	What percent of your commuting vehicle's charging is on your household bill?
10149	Would you like to learn more?	Extras	Offsets	Carbon Assessment for LEAD H1_91	Carbon Assessment for LEAD H1	i91	91	Would you like to learn more?
10015	# of round trips between 1 - 3 hours	Transportation	Train Trips	New Belgium Brewery Sustainability Survey_91	New Belgium Brewery Sustainability Survey	i106	91	# of round trips between 1 - 3 hours (Train)
10015	# of round trips between 1 - 3 hours	Transportation	Train Trips	Odell Sustainability Survey_91	Odell Sustainability Survey	i103	91	# of round trips between 1 - 3 hours (Train)
10144	Which organization provided your offsets?	Extras	Offsets	2015 VEIC Carbon Survey_92	2015 VEIC Carbon Survey	i92	92	Which organization provided your offsets?
10014	# of round trips between 1 - 3 hours	Transportation	Plane Trips	2016 Ben & Jerry's Household Carbon Survey_92	2016 Ben & Jerry's Household Carbon Survey	i92	92	# of round trips between 1 - 3 hours (Plane)
10055	Excluding business travel, what kind of long distance trips did your household take in 2015? Note: If you took a road trip please include the vehicle and/or miles in the earlier Personal Vehicle section	Transportation	Personal Trips	2016 Middlebury College Household Sustainability Survey_92	2016 Middlebury College Household Sustainability Survey	i92	92	Excluding business travel, what kind of long distance trips did your household take in 2015?
10144	Which organization provided your offsets?	Extras	Offsets	Carbon Assessment for LEAD H1_92	Carbon Assessment for LEAD H1	i92	92	Which organization provided your offsets?
10018	# of round trips between 3 - 6 hours	Transportation	Train Trips	New Belgium Brewery Sustainability Survey_92	New Belgium Brewery Sustainability Survey	i107	92	# of round trips between 3 - 6 hours (Train)
10018	# of round trips between 3 - 6 hours	Transportation	Train Trips	Odell Sustainability Survey_92	Odell Sustainability Survey	i104	92	# of round trips between 3 - 6 hours (Train)
10092	Please leave any feedback or comments you have about the survey	Extras	Feedback	2015 VEIC Carbon Survey_93	2015 VEIC Carbon Survey	i93	93	Please leave any feedback or comments you have about the survey
10017	# of round trips between 3 - 6 hours	Transportation	Plane Trips	2016 Ben & Jerry's Household Carbon Survey_93	2016 Ben & Jerry's Household Carbon Survey	i93	93	# of round trips between 3 - 6 hours (Plane)
10014	# of round trips between 1 - 3 hours	Transportation	Plane Trips	2016 Middlebury College Household Sustainability Survey_93	2016 Middlebury College Household Sustainability Survey	i93	93	# of round trips between 1 - 3 hours (Plane)
10092	Please leave any feedback or comments you have about the survey	Extras	Feedback	Carbon Assessment for LEAD H1_93	Carbon Assessment for LEAD H1	i93	93	Please leave any feedback or comments you have about the survey
10021	# of round trips more than 6 hours	Transportation	Train Trips	New Belgium Brewery Sustainability Survey_93	New Belgium Brewery Sustainability Survey	i108	93	# of round trips more than 6 hours (Train)
10021	# of round trips more than 6 hours	Transportation	Train Trips	Odell Sustainability Survey_93	Odell Sustainability Survey	i105	93	# of round trips more than 6 hours (Train)
10020	# of round trips more than 6 hours	Transportation	Plane Trips	2016 Ben & Jerry's Household Carbon Survey_94	2016 Ben & Jerry's Household Carbon Survey	i94	94	# of round trips more than 6 hours (Plane)
10017	# of round trips between 3 - 6 hours	Transportation	Plane Trips	2016 Middlebury College Household Sustainability Survey_94	2016 Middlebury College Household Sustainability Survey	i94	94	# of round trips between 3 - 6 hours (Plane)
10013	# of round trips between 1 - 3 hours	Transportation	Bus Trips	New Belgium Brewery Sustainability Survey_94	New Belgium Brewery Sustainability Survey	i109	94	# of round trips between 1 - 3 hours (Bus)
10013	# of round trips between 1 - 3 hours	Transportation	Bus Trips	Odell Sustainability Survey_94	Odell Sustainability Survey	i106	94	# of round trips between 1 - 3 hours (Bus)
10015	# of round trips between 1 - 3 hours	Transportation	Train Trips	2016 Ben & Jerry's Household Carbon Survey_95	2016 Ben & Jerry's Household Carbon Survey	i95	95	# of round trips between 1 - 3 hours (Train)
10020	# of round trips more than 6 hours	Transportation	Plane Trips	2016 Middlebury College Household Sustainability Survey_95	2016 Middlebury College Household Sustainability Survey	i95	95	# of round trips more than 6 hours (Plane)
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	New Belgium Brewery Sustainability Survey_95	New Belgium Brewery Sustainability Survey	i110	95	# of round trips between 3 - 6 hours (Bus)
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	Odell Sustainability Survey_95	Odell Sustainability Survey	i107	95	# of round trips between 3 - 6 hours (Bus)
10018	# of round trips between 3 - 6 hours	Transportation	Train Trips	2016 Ben & Jerry's Household Carbon Survey_96	2016 Ben & Jerry's Household Carbon Survey	i96	96	# of round trips between 3 - 6 hours (Train)
10015	# of round trips between 1 - 3 hours	Transportation	Train Trips	2016 Middlebury College Household Sustainability Survey_96	2016 Middlebury College Household Sustainability Survey	i96	96	# of round trips between 1 - 3 hours (Train)
10019	# of round trips more than 6 hours	Transportation	Bus Trips	New Belgium Brewery Sustainability Survey_96	New Belgium Brewery Sustainability Survey	i111	96	# of round trips more than 6 hours (Bus)
10019	# of round trips more than 6 hours	Transportation	Bus Trips	Odell Sustainability Survey_96	Odell Sustainability Survey	i108	96	# of round trips more than 6 hours (Bus)
10021	# of round trips more than 6 hours	Transportation	Train Trips	2016 Ben & Jerry's Household Carbon Survey_97	2016 Ben & Jerry's Household Carbon Survey	i97	97	# of round trips more than 6 hours (Train)
10018	# of round trips between 3 - 6 hours	Transportation	Train Trips	2016 Middlebury College Household Sustainability Survey_97	2016 Middlebury College Household Sustainability Survey	i97	97	# of round trips between 3 - 6 hours (Train)
10142	Which Areas Do You Think You Could Improve?	Goals	Focus Areas	2015 VEIC Carbon Survey_98	2015 VEIC Carbon Survey	i94	98	Which Areas Do You Think You Could Improve?
10013	# of round trips between 1 - 3 hours	Transportation	Bus Trips	2016 Ben & Jerry's Household Carbon Survey_98	2016 Ben & Jerry's Household Carbon Survey	i98	98	# of round trips between 1 - 3 hours (Bus)
10021	# of round trips more than 6 hours	Transportation	Train Trips	2016 Middlebury College Household Sustainability Survey_98	2016 Middlebury College Household Sustainability Survey	i98	98	# of round trips more than 6 hours (Train)
10142	Which Areas Do You Think You Could Improve?	Goals	Focus Areas	Carbon Assessment for LEAD H1_98	Carbon Assessment for LEAD H1	h98	98	Which Areas Do You Think You Could Improve?
10139	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?	Goals	Food Actions	2015 VEIC Carbon Survey_99	2015 VEIC Carbon Survey	i95	99	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	2016 Ben & Jerry's Household Carbon Survey_99	2016 Ben & Jerry's Household Carbon Survey	i99	99	# of round trips between 3 - 6 hours (Bus)
10013	# of round trips between 1 - 3 hours	Transportation	Bus Trips	2016 Middlebury College Household Sustainability Survey_99	2016 Middlebury College Household Sustainability Survey	i99	99	# of round trips between 1 - 3 hours (Bus)
10139	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?	Goals	Food Actions	Carbon Assessment for LEAD H1_99	Carbon Assessment for LEAD H1	h99	99	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?
10019	# of round trips more than 6 hours	Transportation	Bus Trips	2016 Ben & Jerry's Household Carbon Survey_100	2016 Ben & Jerry's Household Carbon Survey	i100	100	# of round trips more than 6 hours (Bus)
10016	# of round trips between 3 - 6 hours	Transportation	Bus Trips	2016 Middlebury College Household Sustainability Survey_100	2016 Middlebury College Household Sustainability Survey	i100	100	# of round trips between 3 - 6 hours (Bus)
10140	Which actions might you take or like to know more about to improve your household *Home Energy* impact?	Goals	Home Energy Actions	2015 VEIC Carbon Survey_101	2015 VEIC Carbon Survey	i97	101	Which actions might you take or like to know more about to improve your household *Home Energy* impact?
10019	# of round trips more than 6 hours	Transportation	Bus Trips	2016 Middlebury College Household Sustainability Survey_101	2016 Middlebury College Household Sustainability Survey	i101	101	# of round trips more than 6 hours (Bus)
10140	Which actions might you take or like to know more about to improve your household *Home Energy* impact?	Goals	Home Energy Actions	Carbon Assessment for LEAD H1_101	Carbon Assessment for LEAD H1	h101	101	Which actions might you take or like to know more about to improve your household *Home Energy* impact?
10141	Which actions might you take or like to know more about to improve your household *Transportation* impact?	Goals	Transportation Actions	2015 VEIC Carbon Survey_103	2015 VEIC Carbon Survey	i99	103	Which actions might you take or like to know more about to improve your household *Transportation* impact?
10049	Did you purchase any carbon offsets in 2015?	Extras	Offsets	2016 Ben & Jerry's Household Carbon Survey_103	2016 Ben & Jerry's Household Carbon Survey	i103	103	Did you purchase any carbon offsets in 2015?
10141	Which actions might you take or like to know more about to improve your household *Transportation* impact?	Goals	Transportation Actions	Carbon Assessment for LEAD H1_103	Carbon Assessment for LEAD H1	h103	103	Which actions might you take or like to know more about to improve your household *Transportation* impact?
10081	If you bought carbon offsets in 2015, enter the number of tons here.	Extras	Offsets	2016 Ben & Jerry's Household Carbon Survey_104	2016 Ben & Jerry's Household Carbon Survey	i104	104	If you bought carbon offsets in 2015, enter the number of tons here.
10049	Did you purchase any carbon offsets in 2015?	Extras	Offsets	2016 Middlebury College Household Sustainability Survey_104	2016 Middlebury College Household Sustainability Survey	i104	104	Did you purchase any carbon offsets in 2015?
10150	You chose "Other" as an area you could improve. Why?	Goals	Other Actions	2015 VEIC Carbon Survey_105	2015 VEIC Carbon Survey	i101	105	You chose "Other" as an area you could improve. Why?
10144	Which organization provided your offsets?	Extras	Offsets	2016 Ben & Jerry's Household Carbon Survey_105	2016 Ben & Jerry's Household Carbon Survey	i105	105	Which organization provided your offsets?
10081	If you bought carbon offsets in 2015, enter the number of tons here.	Extras	Offsets	2016 Middlebury College Household Sustainability Survey_105	2016 Middlebury College Household Sustainability Survey	i105	105	If you bought carbon offsets in 2015, enter the number of tons here.
10150	You chose "Other" as an area you could improve. Why?	Goals	Other Actions	Carbon Assessment for LEAD H1_105	Carbon Assessment for LEAD H1	h105	105	You chose "Other" as an area you could improve. Why?
10092	Please leave any feedback or comments you have about the survey	Extras	Feedback	2016 Ben & Jerry's Household Carbon Survey_106	2016 Ben & Jerry's Household Carbon Survey	i106	106	Please leave any feedback or comments you have about the survey
10144	Which organization provided your offsets?	Extras	Offsets	2016 Middlebury College Household Sustainability Survey_106	2016 Middlebury College Household Sustainability Survey	i106	106	Which organization provided your offsets?
10091	Please leave any feedback or comments you have about the reports and actions	Goals	Feedback	2015 VEIC Carbon Survey_107	2015 VEIC Carbon Survey	i103	107	Please leave any feedback or comments you have about the reports and actions
10092	Please leave any feedback or comments you have about the survey	Extras	Feedback	2016 Middlebury College Household Sustainability Survey_107	2016 Middlebury College Household Sustainability Survey	i107	107	Please leave any feedback or comments you have about the survey
10091	Please leave any feedback or comments you have about the reports and actions	Goals	Feedback	Carbon Assessment for LEAD H1_107	Carbon Assessment for LEAD H1	h107	107	Please leave any feedback or comments you have about the reports and actions
10137	Where do you live?	Next Steps	Offers	City of Fort Collins (rev2)_1001	City of Fort Collins (rev2)	i94	1001	Where do you live?
10137	Where do you live?	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1001	New Belgium Brewery Sustainability Survey	i112	1001	Where do you live?
10137	Where do you live?	Next Steps	Offers	Odell Sustainability Survey_1001	Odell Sustainability Survey	i109	1001	Where do you live?
10052	Do you own your residence?	Next Steps	Offers	City of Fort Collins (rev2)_1002	City of Fort Collins (rev2)	i95	1002	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1002	New Belgium Brewery Sustainability Survey	i113	1002	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	Odell Sustainability Survey_1002	Odell Sustainability Survey	i110	1002	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	City of Fort Collins (rev2)_1003	City of Fort Collins (rev2)	i96	1003	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1003	New Belgium Brewery Sustainability Survey	i114	1003	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	Odell Sustainability Survey_1003	Odell Sustainability Survey	i111	1003	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	City of Fort Collins (rev2)_1004	City of Fort Collins (rev2)	i97	1004	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1004	New Belgium Brewery Sustainability Survey	i115	1004	Do you own your residence?
10052	Do you own your residence?	Next Steps	Offers	Odell Sustainability Survey_1004	Odell Sustainability Survey	i112	1004	Do you own your residence?
10056	Good News! You're eligible for these limited time specials! Please check any that interest you	Next Steps	Offers	City of Fort Collins (rev2)_1005	City of Fort Collins (rev2)	i98	1005	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for these limited time specials! Please check any that interest you	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1005	New Belgium Brewery Sustainability Survey	i116	1005	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for these limited time specials! Please check any that interest you	Next Steps	Offers	Odell Sustainability Survey_1005	Odell Sustainability Survey	i113	1005	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for these limited time specials! Please check any that interest you	Next Steps	Offers	City of Fort Collins (rev2)_1006	City of Fort Collins (rev2)	i99	1006	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for these limited time specials! Please check any that interest you	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1006	New Belgium Brewery Sustainability Survey	i117	1006	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for these limited time specials! Please check any that interest you	Next Steps	Offers	Odell Sustainability Survey_1006	Odell Sustainability Survey	i114	1006	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	City of Fort Collins (rev2)_1007	City of Fort Collins (rev2)	i100	1007	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1007	New Belgium Brewery Sustainability Survey	i118	1007	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	Odell Sustainability Survey_1007	Odell Sustainability Survey	i115	1007	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	City of Fort Collins (rev2)_1008	City of Fort Collins (rev2)	i101	1008	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1008	New Belgium Brewery Sustainability Survey	i119	1008	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	Odell Sustainability Survey_1008	Odell Sustainability Survey	i116	1008	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10095	We're sorry, but there are not yet any special offers available to you, but if there were, which of these would you be interested in?	Next Steps	Offers	City of Fort Collins (rev2)_1009	City of Fort Collins (rev2)	i102	1009	We're sorry, but there are not yet any special offers available to you, but if there were, which of these would you be interested in?
10095	We're sorry, but there are not yet any special offers available to you, but if there were, which of these would you be interested in?	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1009	New Belgium Brewery Sustainability Survey	i120	1009	We're sorry, but there are not yet any special offers available to you, but if there were, which of these would you be interested in?
10095	We're sorry, but there are not yet any special offers available to you, but if there were, which of these would you be interested in?	Next Steps	Offers	Odell Sustainability Survey_1009	Odell Sustainability Survey	i117	1009	We're sorry, but there are not yet any special offers available to you, but if there were, which of these would you be interested in?
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	City of Fort Collins (rev2)_1010	City of Fort Collins (rev2)	i103	1010	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	New Belgium Brewery Sustainability Survey_1010	New Belgium Brewery Sustainability Survey	i121	1010	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10056	Good News! You're eligible for a limited time special! Please check the box if it interests you.	Next Steps	Offers	Odell Sustainability Survey_1010	Odell Sustainability Survey	i118	1010	Good News! You're eligible for a limited time special! Please check the box if it interests you.
10093	There will be an informational presentation at your work at the following times, which ones work for you?	Next Steps	Offers	City of Fort Collins (rev2)_1011	City of Fort Collins (rev2)	i104	1011	There will be an informational presentation at your work at the following times, which ones work for you?
10093	There will be an informational presentation at your work at the following times, which ones work for you?	Next Steps	Offers	Odell Sustainability Survey_1011	Odell Sustainability Survey	i119	1011	There will be an informational presentation at your work at the following times, which ones work for you?
10093	There will be an informational presentation at your work at the following times, which ones work for you?	Next Steps	Offers	City of Fort Collins (rev2)_1012	City of Fort Collins (rev2)	i105	1012	There will be an informational presentation at your work at the following times, which ones work for you?
10093	There will be an informational presentation at your work at the following times, which ones work for you?	Next Steps	Offers	Odell Sustainability Survey_1012	Odell Sustainability Survey	i120	1012	There will be an informational presentation at your work at the following times, which ones work for you?
10088	Ok! You've completed the survey and earned your (describe bonus offering) Please enter your preferred contact info (phone or e-mail) to follow-up!	Next Steps	Next Steps	City of Fort Collins (rev2)_1013	City of Fort Collins (rev2)	i106	1013	Ok! You've completed the survey and earned your (describe bonus offering) Please enter your preferred contact info (phone or e-mail) to follow-up!
10142	Which areas of sustainability are you interested in improving?	Next Steps	Interest Areas	City of Fort Collins (rev2)_1013	City of Fort Collins (rev2)	i106	1013	Which Areas Do You Think You Could Improve?
10142	Which areas of sustainability are you interested in improving?	Next Steps	Interest Areas	New Belgium Brewery Sustainability Survey_1013	New Belgium Brewery Sustainability Survey	i122	1013	Which Areas Do You Think You Could Improve?
10142	Which areas of sustainability are you interested in improving?	Next Steps	Interest Areas	Odell Sustainability Survey_1013	Odell Sustainability Survey	i121	1013	Which Areas Do You Think You Could Improve?
10092	Please leave any feedback or comments you have about the survey	Next Steps	Next Steps	City of Fort Collins (rev2)_1014	City of Fort Collins (rev2)	i107	1014	Please leave any feedback or comments you have about the survey
10139	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?	Next Steps	Food Actions	City of Fort Collins (rev2)_1014	City of Fort Collins (rev2)	i107	1014	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?
10139	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?	Next Steps	Food Actions	New Belgium Brewery Sustainability Survey_1014	New Belgium Brewery Sustainability Survey	i123	1014	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?
10139	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?	Next Steps	Food Actions	Odell Sustainability Survey_1014	Odell Sustainability Survey	i122	1014	Which actions might you take or like to know more about to improve your household *Food and Waste* impact?
10140	Which actions might you take or like to know more about to improve your household *Home Energy* impact?	Next Steps	Home Energy Actions	City of Fort Collins (rev2)_1016	City of Fort Collins (rev2)	i109	1016	Which actions might you take or like to know more about to improve your household *Home Energy* impact?
10140	Which actions might you take or like to know more about to improve your household *Home Energy* impact?	Next Steps	Home Energy Actions	New Belgium Brewery Sustainability Survey_1016	New Belgium Brewery Sustainability Survey	i125	1016	Which actions might you take or like to know more about to improve your household *Home Energy* impact?
10140	Which actions might you take or like to know more about to improve your household *Home Energy* impact?	Next Steps	Home Energy Actions	Odell Sustainability Survey_1016	Odell Sustainability Survey	i124	1016	Which actions might you take or like to know more about to improve your household *Home Energy* impact?
10141	Which actions might you take or like to know more about to improve your household *Transportation* impact?	Next Steps	Transportation Actions	City of Fort Collins (rev2)_1018	City of Fort Collins (rev2)	i111	1018	Which actions might you take or like to know more about to improve your household *Transportation* impact?
10141	Which actions might you take or like to know more about to improve your household *Transportation* impact?	Next Steps	Transportation Actions	New Belgium Brewery Sustainability Survey_1018	New Belgium Brewery Sustainability Survey	i127	1018	Which actions might you take or like to know more about to improve your household *Transportation* impact?
10141	Which actions might you take or like to know more about to improve your household *Transportation* impact?	Next Steps	Transportation Actions	Odell Sustainability Survey_1018	Odell Sustainability Survey	i126	1018	Which actions might you take or like to know more about to improve your household *Transportation* impact?
10088	Ok! You've completed the survey and earned your (describe bonus offering) Please enter your preferred contact info (phone or e-mail) to follow-up!	Next Steps	Next Steps	Odell Sustainability Survey_1020	Odell Sustainability Survey	i128	1020	Ok! You've completed the survey and earned your (describe bonus offering) Please enter your preferred contact info (phone or e-mail) to follow-up!
10092	Please leave any feedback or comments you have about the survey	Next Steps	Next Steps	New Belgium Brewery Sustainability Survey_1021	New Belgium Brewery Sustainability Survey	i129	1021	Please leave any feedback or comments you have about the survey
10092	Please leave any feedback or comments you have about the survey	Next Steps	Next Steps	Odell Sustainability Survey_1021	Odell Sustainability Survey	i129	1021	Please leave any feedback or comments you have about the survey
10048	Comfort (e.g. temperature, draftiness)	Basics	Home Concerns	City of Fort Collins (rev2)_2001	City of Fort Collins (rev2)	i11	2001	Comfort
10048	Comfort (e.g. temperature, draftiness)	Basics	Home Concerns	New Belgium Brewery Sustainability Survey_2001	New Belgium Brewery Sustainability Survey	i11	2001	Comfort
10048	Comfort (e.g. temperature, draftiness)	Basics	Home Concerns	Odell Sustainability Survey_2001	Odell Sustainability Survey	i11	2001	Comfort
10084	Indoor Air Quality (e.g. excessive dust, wood smoke, radon, carbon monoxide)	Basics	Home Concerns	City of Fort Collins (rev2)_2002	City of Fort Collins (rev2)	i12	2002	Indoor Air Quality
10084	Indoor Air Quality (e.g. excessive dust, wood smoke, radon, carbon monoxide)	Basics	Home Concerns	New Belgium Brewery Sustainability Survey_2002	New Belgium Brewery Sustainability Survey	i12	2002	Indoor Air Quality
10084	Indoor Air Quality (e.g. excessive dust, wood smoke, radon, carbon monoxide)	Basics	Home Concerns	Odell Sustainability Survey_2002	Odell Sustainability Survey	i12	2002	Indoor Air Quality
10057	High Energy Bills (e.g. Heating, Cooling)	Basics	Home Concerns	City of Fort Collins (rev2)_2003	City of Fort Collins (rev2)	i13	2003	High Energy Bills
10057	High Energy Bills (e.g. Heating, Cooling)	Basics	Home Concerns	New Belgium Brewery Sustainability Survey_2003	New Belgium Brewery Sustainability Survey	i13	2003	High Energy Bills
10057	High Energy Bills (e.g. Heating, Cooling)	Basics	Home Concerns	Odell Sustainability Survey_2003	Odell Sustainability Survey	i13	2003	High Energy Bills
10090	Pests (e.g. rodents, insects)	Basics	Home Concerns	City of Fort Collins (rev2)_2004	City of Fort Collins (rev2)	i14	2004	Pests
10090	Pests (e.g. rodents, insects)	Basics	Home Concerns	New Belgium Brewery Sustainability Survey_2004	New Belgium Brewery Sustainability Survey	i14	2004	Pests
10090	Pests (e.g. rodents, insects)	Basics	Home Concerns	Odell Sustainability Survey_2004	Odell Sustainability Survey	i14	2004	Pests
